#group,false,false,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,
timestamp,values
2014-05-26 9:04,45.501
2014-05-26 9:09,59.165
2014-05-26 9:14,33.327
2014-05-26 9:19,32.167
2014-05-26 9:24,31.167
2014-05-26 9:29,31.838
2014-05-26 9:34,32.639
2014-05-26 9:39,30.341
2014-05-26 9:44,32.512
2014-05-26 9:49,31.154
2014-05-26 9:54,31.67
2014-05-26 9:59,34.001
2014-05-26 10:04,46.665
2014-05-26 10:09,59.168
2014-05-26 10:14,33.502
2014-05-26 10:19,30.666
2014-05-26 10:24,31.719
2014-05-26 10:29,32.782
2014-05-26 10:34,32.166
2014-05-26 10:39,31
2014-05-26 10:44,32.498
2014-05-26 10:49,31.668
2014-05-26 10:54,31.507
2014-05-26 10:59,34.834
2014-05-26 11:04,44.654
2014-05-26 11:09,60.502
2014-05-26 11:14,32.551
2014-05-26 11:19,31.599
2014-05-26 11:24,33.48
2014-05-26 11:29,32.032
2014-05-26 11:34,31.283
2014-05-26 11:39,30.625
2014-05-26 11:44,33.001
2014-05-26 11:49,31.001
2014-05-26 11:54,31
2014-05-26 11:59,34.667
2014-05-26 12:04,45.67
2014-05-26 12:09,59.167
2014-05-26 12:14,33.334
2014-05-26 12:19,32.252
2014-05-26 12:24,31.04
2014-05-26 12:29,32.999
2014-05-26 12:34,31.549
2014-05-26 12:39,30.789
2014-05-26 12:44,32.324
2014-05-26 12:49,32.5
2014-05-26 12:54,30.501
2014-05-26 12:59,36.001
2014-05-26 13:04,44.985
2014-05-26 13:09,61.155
2014-05-26 13:14,31.624
2014-05-26 13:19,31.482
2014-05-26 13:24,32.668
2014-05-26 13:29,31.819
2014-05-26 13:34,30.341
2014-05-26 13:39,31.668
2014-05-26 13:44,32.833
2014-05-26 13:49,31.5
2014-05-26 13:54,31.657
2014-05-26 13:59,34.001
2014-05-26 14:04,45.67
2014-05-26 14:09,59.931
2014-05-26 14:14,32.833
2014-05-26 14:19,32.001
2014-05-26 14:24,31.628
2014-05-26 14:29,33.554
2014-05-26 14:34,30.952
2014-05-26 14:39,31.501
2014-05-26 14:44,32.5
2014-05-26 14:49,31.718
2014-05-26 14:54,31.952
2014-05-26 14:59,34.333
2014-05-26 15:04,45.5
2014-05-26 15:09,59.167
2014-05-26 15:14,33.67
2014-05-26 15:19,32.176
2014-05-26 15:24,31.318
2014-05-26 15:29,32.168
2014-05-26 15:34,31.553
2014-05-26 15:39,31.163
2014-05-26 15:44,32.615
2014-05-26 15:49,31.334
2014-05-26 15:54,32.833
2014-05-26 15:59,33.666
2014-05-26 16:04,45.268
2014-05-26 16:09,59.333
2014-05-26 16:14,32.844
2014-05-26 16:19,32.832
2014-05-26 16:24,31.001
2014-05-26 16:29,33.669
2014-05-26 16:34,30.834
2014-05-26 16:39,31.834
2014-05-26 16:44,33.168
2014-05-26 16:49,29.979
2014-05-26 16:54,31.832
2014-05-26 16:59,35.191
2014-05-26 17:04,44.154
2014-05-26 17:09,58.834
2014-05-26 17:14,32.666
2014-05-26 17:19,31.781
2014-05-26 17:24,31.335
2014-05-26 17:29,34.5
2014-05-26 17:34,31.501
2014-05-26 17:39,30.989
2014-05-26 17:44,33.667
2014-05-26 17:49,30.544
2014-05-26 17:54,32.45
2014-05-26 17:59,33.354
2014-05-26 18:04,45.333
2014-05-26 18:09,65
2014-05-26 18:14,33.334
2014-05-26 18:19,32.791
2014-05-26 18:24,29.999
2014-05-26 18:29,33.649
2014-05-26 18:34,30.77
2014-05-26 18:39,31.202
2014-05-26 18:44,33.553
2014-05-26 18:49,31.449
2014-05-26 18:54,31.334
2014-05-26 18:59,35.024
2014-05-26 19:04,45.999
2014-05-26 19:09,59.277
2014-05-26 19:14,32.386
2014-05-26 19:19,32.453
2014-05-26 19:24,31.666
2014-05-26 19:29,33.833
2014-05-26 19:34,31.373
2014-05-26 19:39,32.596
2014-05-26 19:44,32.335
2014-05-26 19:49,30.658
2014-05-26 19:54,32.335
2014-05-26 19:59,33.167
2014-05-26 20:04,46.501
2014-05-26 20:09,64.904
2014-05-26 20:14,34.503
2014-05-26 20:19,30.891
2014-05-26 20:24,32.258
2014-05-26 20:29,32.83
2014-05-26 20:34,31.6
2014-05-26 20:39,31.713
2014-05-26 20:44,32.337
2014-05-26 20:49,31.314
2014-05-26 20:54,31.33
2014-05-26 20:59,35
2014-05-26 21:04,45.5
2014-05-26 21:09,65.833
2014-05-26 21:14,33.437
2014-05-26 21:19,32.712
2014-05-26 21:24,30.838
2014-05-26 21:29,31.501
2014-05-26 21:34,32.342
2014-05-26 21:39,32
2014-05-26 21:44,32.618
2014-05-26 21:49,31.335
2014-05-26 21:54,31.333
2014-05-26 21:59,35
2014-05-26 22:04,44.833
2014-05-26 22:09,60.777
2014-05-26 22:14,31.696
2014-05-26 22:19,33.665
2014-05-26 22:24,32.831
2014-05-26 22:29,30.833
2014-05-26 22:34,30.816
2014-05-26 22:39,31.153
2014-05-26 22:44,33.832
2014-05-26 22:49,30.169
2014-05-26 22:54,31.833
2014-05-26 22:59,34.147
2014-05-26 23:04,45.827
2014-05-26 23:09,65.501
2014-05-26 23:14,32.834
2014-05-26 23:19,32.834
2014-05-26 23:24,30.671
2014-05-26 23:29,33.336
2014-05-26 23:34,31.839
2014-05-26 23:39,31.652
2014-05-26 23:44,33.16
2014-05-26 23:49,31.164
2014-05-26 23:54,32.168
2014-05-26 23:59,33.644
2014-05-27 0:04,46.387
2014-05-27 0:09,61
2014-05-27 0:14,31.5
2014-05-27 0:19,31.539
2014-05-27 0:24,32.123
2014-05-27 0:29,31.994
2014-05-27 0:34,31.532
2014-05-27 0:39,34.363
2014-05-27 0:44,31.725
2014-05-27 0:49,31.431
2014-05-27 0:54,31.163
2014-05-27 0:59,34.666
2014-05-27 1:04,45.646
2014-05-27 1:09,59.276
2014-05-27 1:14,33.5
2014-05-27 1:19,32.998
2014-05-27 1:24,32.333
2014-05-27 1:29,32.624
2014-05-27 1:34,32.166
2014-05-27 1:39,32.124
2014-05-27 1:44,31.834
2014-05-27 1:49,31.281
2014-05-27 1:54,31.715
2014-05-27 1:59,33.834
2014-05-27 2:04,44.835
2014-05-27 2:09,73.429
2014-05-27 2:14,33.016
2014-05-27 2:19,32.499
2014-05-27 2:24,31.167
2014-05-27 2:29,33.159
2014-05-27 2:34,31.501
2014-05-27 2:39,30.99
2014-05-27 2:44,32.833
2014-05-27 2:49,31.646
2014-05-27 2:54,31.372
2014-05-27 2:59,34.777
2014-05-27 3:04,46.482
2014-05-27 3:09,58.712
2014-05-27 3:14,33.447
2014-05-27 3:19,31.767
2014-05-27 3:24,32.168
2014-05-27 3:29,33.499
2014-05-27 3:34,32.169
2014-05-27 3:39,31.334
2014-05-27 3:44,41
2014-05-27 3:49,31.835
2014-05-27 3:54,30.339
2014-05-27 3:59,35.003
2014-05-27 4:04,46.001
2014-05-27 4:09,64.666
2014-05-27 4:14,32.668
2014-05-27 4:19,31.837
2014-05-27 4:24,31.169
2014-05-27 4:29,33.167
2014-05-27 4:34,31.157
2014-05-27 4:39,31.502
2014-05-27 4:44,33.164
2014-05-27 4:49,31.668
2014-05-27 4:54,32
2014-05-27 4:59,34.484
2014-05-27 5:04,46.825
2014-05-27 5:09,72.834
2014-05-27 5:14,32.205
2014-05-27 5:19,31.277
2014-05-27 5:24,30.834
2014-05-27 5:29,33.666
2014-05-27 5:34,32.16
2014-05-27 5:39,31.631
2014-05-27 5:44,32.999
2014-05-27 5:49,30.833
2014-05-27 5:54,31.208
2014-05-27 5:59,35.615
2014-05-27 6:04,45.33
2014-05-27 6:09,58.333
2014-05-27 6:14,33.166
2014-05-27 6:19,30.834
2014-05-27 6:24,32.168
2014-05-27 6:29,34.164
2014-05-27 6:34,30.663
2014-05-27 6:39,31.167
2014-05-27 6:44,33.135
2014-05-27 6:49,32.72
2014-05-27 6:54,30.444
2014-05-27 6:59,34.333
2014-05-27 7:04,46.822
2014-05-27 7:09,72.668
2014-05-27 7:14,33.344
2014-05-27 7:19,31.131
2014-05-27 7:24,31.668
2014-05-27 7:29,33.333
2014-05-27 7:34,31.317
2014-05-27 7:39,30.502
2014-05-27 7:44,33.011
2014-05-27 7:49,31.88
2014-05-27 7:54,31.78
2014-05-27 7:59,33.986
2014-05-27 8:04,45
2014-05-27 8:09,68
2014-05-27 8:14,32.5
2014-05-27 8:19,31.333
2014-05-27 8:24,31.636
2014-05-27 8:29,32.834
2014-05-27 8:34,31.334
2014-05-27 8:39,31.254
2014-05-27 8:44,31.883
2014-05-27 8:49,32.443
2014-05-27 8:54,31.001
2014-05-27 8:59,34.334
2014-05-27 9:04,46.838
2014-05-27 9:09,52.446
2014-05-27 9:14,32.827
2014-05-27 9:19,32.157
2014-05-27 9:24,31.171
2014-05-27 9:29,32.834
2014-05-27 9:34,31.834
2014-05-27 9:39,30.982
2014-05-27 9:44,33.053
2014-05-27 9:49,32.449
2014-05-27 9:54,31.2
2014-05-27 9:59,34.6
2014-05-27 10:04,45.832
2014-05-27 10:09,72.472
2014-05-27 10:14,32.833
2014-05-27 10:19,31.649
2014-05-27 10:24,30.722
2014-05-27 10:29,34.7
2014-05-27 10:34,31.21
2014-05-27 10:39,30.612
2014-05-27 10:44,32.884
2014-05-27 10:49,30.992
2014-05-27 10:54,33
2014-05-27 10:59,33.662
2014-05-27 11:04,46.438
2014-05-27 11:09,68.166
2014-05-27 11:14,33
2014-05-27 11:19,32.639
2014-05-27 11:24,31.334
2014-05-27 11:29,32.832
2014-05-27 11:34,31.381
2014-05-27 11:39,31.672
2014-05-27 11:44,31.795
2014-05-27 11:49,32
2014-05-27 11:54,30.834
2014-05-27 11:59,34.5
2014-05-27 12:04,45.998
2014-05-27 12:09,72.053
2014-05-27 12:14,35.048
2014-05-27 12:19,30.381
2014-05-27 12:24,31.336
2014-05-27 12:29,32.806
2014-05-27 12:34,31.322
2014-05-27 12:39,31.502
2014-05-27 12:44,33
2014-05-27 12:49,30.888
2014-05-27 12:54,30.786
2014-05-27 12:59,35.499
2014-05-27 13:04,44.807
2014-05-27 13:09,71.666
2014-05-27 13:14,33.835
2014-05-27 13:19,30.668
2014-05-27 13:24,32
2014-05-27 13:29,33.712
2014-05-27 13:34,31.451
2014-05-27 13:39,30.65
2014-05-27 13:44,34.129
2014-05-27 13:49,31.346
2014-05-27 13:54,30.759
2014-05-27 13:59,35.333
2014-05-27 14:04,44.499
2014-05-27 14:09,71.667
2014-05-27 14:14,32.166
2014-05-27 14:19,31.984
2014-05-27 14:24,31.997
2014-05-27 14:29,32.665
2014-05-27 14:34,31.672
2014-05-27 14:39,31.829
2014-05-27 14:44,34.168
2014-05-27 14:49,30.497
2014-05-27 14:54,31.971
2014-05-27 14:59,33.78
2014-05-27 15:04,45.333
2014-05-27 15:09,72.667
2014-05-27 15:14,33.627
2014-05-27 15:19,30.668
2014-05-27 15:24,31.332
2014-05-27 15:29,33.501
2014-05-27 15:34,32.334
2014-05-27 15:39,31.666
2014-05-27 15:44,32.386
2014-05-27 15:49,32.941
2014-05-27 15:54,30.337
2014-05-27 15:59,34.476
2014-05-27 16:04,45.83
2014-05-27 16:09,72.613
2014-05-27 16:14,33.229
2014-05-27 16:19,33.653
2014-05-27 16:24,32.333
2014-05-27 16:29,33.002
2014-05-27 16:34,31.498
2014-05-27 16:39,30.486
2014-05-27 16:44,33.001
2014-05-27 16:49,30.671
2014-05-27 16:54,33.144
2014-05-27 16:59,32.833
2014-05-27 17:04,47.167
2014-05-27 17:09,72.505
2014-05-27 17:14,33
2014-05-27 17:19,32.14
2014-05-27 17:24,32.775
2014-05-27 17:29,32.144
2014-05-27 17:34,31.999
2014-05-27 17:39,31
2014-05-27 17:44,32.339
2014-05-27 17:49,31.15
2014-05-27 17:54,31.194
2014-05-27 17:59,35.264
2014-05-27 18:04,45.171
2014-05-27 18:09,71.834
2014-05-27 18:14,33.22
2014-05-27 18:19,32.613
2014-05-27 18:24,30.949
2014-05-27 18:29,32.886
2014-05-27 18:34,31.605
2014-05-27 18:39,31.219
2014-05-27 18:44,32.762
2014-05-27 18:49,31.493
2014-05-27 18:54,31.052
2014-05-27 18:59,34.685
2014-05-27 19:04,45.115
2014-05-27 19:09,73.003
2014-05-27 19:14,33.078
2014-05-27 19:19,31.822
2014-05-27 19:24,30.977
2014-05-27 19:29,33.335
2014-05-27 19:34,31.831
2014-05-27 19:39,32.318
2014-05-27 19:44,33.177
2014-05-27 19:49,31.452
2014-05-27 19:54,30.369
2014-05-27 19:59,34.604
2014-05-27 20:04,46.12
2014-05-27 20:09,73.5
2014-05-27 20:14,32.832
2014-05-27 20:19,33.154
2014-05-27 20:24,30.006
2014-05-27 20:29,33.333
2014-05-27 20:34,31.666
2014-05-27 20:39,31.767
2014-05-27 20:44,32.051
2014-05-27 20:49,31.46
2014-05-27 20:54,31.165
2014-05-27 20:59,35.16
2014-05-27 21:04,46.667
2014-05-27 21:09,73.157
2014-05-27 21:14,32.999
2014-05-27 21:19,32.332
2014-05-27 21:24,31.508
2014-05-27 21:29,33.673
2014-05-27 21:34,31.142
2014-05-27 21:39,31.722
2014-05-27 21:44,32.719
2014-05-27 21:49,32.167
2014-05-27 21:54,29.593
2014-05-27 21:59,34.785
2014-05-27 22:04,45.334
2014-05-27 22:09,74.429
2014-05-27 22:14,32.371
2014-05-27 22:19,31.664
2014-05-27 22:24,32.332
2014-05-27 22:29,31.943
2014-05-27 22:34,31.334
2014-05-27 22:39,31.167
2014-05-27 22:44,32.834
2014-05-27 22:49,31.167
2014-05-27 22:54,32.661
2014-05-27 22:59,34.5
2014-05-27 23:04,44.5
2014-05-27 23:09,72.5
2014-05-27 23:14,33.835
2014-05-27 23:19,31.498
2014-05-27 23:24,31.463
2014-05-27 23:29,33.995
2014-05-27 23:34,31.491
2014-05-27 23:39,31.987
2014-05-27 23:44,32.827
2014-05-27 23:49,30.336
2014-05-27 23:54,31.5
2014-05-27 23:59,33.716
2014-05-28 0:04,45.333
2014-05-28 0:09,73.334
2014-05-28 0:14,32.72
2014-05-28 0:19,31.418
2014-05-28 0:24,32
2014-05-28 0:29,32.724
2014-05-28 0:34,32.267
2014-05-28 0:39,31.999
2014-05-28 0:44,33.005
2014-05-28 0:49,32.323
2014-05-28 0:54,32.141
2014-05-28 0:59,35.506
2014-05-28 1:04,44.834
2014-05-28 1:09,71.834
2014-05-28 1:14,33.373
2014-05-28 1:19,31.453
2014-05-28 1:24,31.154
2014-05-28 1:29,34.001
2014-05-28 1:34,30.168
2014-05-28 1:39,31.501
2014-05-28 1:44,32.878
2014-05-28 1:49,31.433
2014-05-28 1:54,31.638
2014-05-28 1:59,34.667
2014-05-28 2:04,44.502
2014-05-28 2:09,72.166
2014-05-28 2:14,35.627
2014-05-28 2:19,30.719
2014-05-28 2:24,32.196
2014-05-28 2:29,32.628
2014-05-28 2:34,31.872
2014-05-28 2:39,31.449
2014-05-28 2:44,31.832
2014-05-28 2:49,31.167
2014-05-28 2:54,30.867
2014-05-28 2:59,35.438
2014-05-28 3:04,51.833
2014-05-28 3:09,72.948
2014-05-28 3:14,31.654
2014-05-28 3:19,32.334
2014-05-28 3:24,31.501
2014-05-28 3:29,32.426
2014-05-28 3:34,32.71
2014-05-28 3:39,31
2014-05-28 3:44,32.836
2014-05-28 3:49,33.834
2014-05-28 3:54,32.333
2014-05-28 3:59,33.832
2014-05-28 4:04,45.334
2014-05-28 4:09,73.818
2014-05-28 4:14,33.14
2014-05-28 4:19,30.657
2014-05-28 4:24,30.714
2014-05-28 4:29,33.585
2014-05-28 4:34,31.333
2014-05-28 4:39,33.001
2014-05-28 4:44,31.473
2014-05-28 4:49,31.501
2014-05-28 4:54,31.167
2014-05-28 4:59,35.354
2014-05-28 5:04,46.001
2014-05-28 5:09,73.167
2014-05-28 5:14,32.867
2014-05-28 5:19,31.593
2014-05-28 5:24,31.999
2014-05-28 5:29,33.5
2014-05-28 5:34,31.149
2014-05-28 5:39,31.987
2014-05-28 5:44,32.665
2014-05-28 5:49,31.581
2014-05-28 5:54,30.727
2014-05-28 5:59,34.409
2014-05-28 6:04,45.041
2014-05-28 6:09,73.667
2014-05-28 6:14,31.833
2014-05-28 6:19,32
2014-05-28 6:24,31.168
2014-05-28 6:29,33.836
2014-05-28 6:34,31.382
2014-05-28 6:39,30.167
2014-05-28 6:44,33.783
2014-05-28 6:49,30.865
2014-05-28 6:54,31.276
2014-05-28 6:59,35.518
2014-05-28 7:04,44.17
2014-05-28 7:09,79.667
2014-05-28 7:14,32.668
2014-05-28 7:19,32.169
2014-05-28 7:24,30.669
2014-05-28 7:29,33.154
2014-05-28 7:34,31.666
2014-05-28 7:39,31.167
2014-05-28 7:44,31.147
2014-05-28 7:49,32.141
2014-05-28 7:54,31.05
2014-05-28 7:59,34.661
2014-05-28 8:04,46.118
2014-05-28 8:09,78.782
2014-05-28 8:14,33.804
2014-05-28 8:19,31.001
2014-05-28 8:24,31.302
2014-05-28 8:29,32.831
2014-05-28 8:34,32.502
2014-05-28 8:39,30.838
2014-05-28 8:44,32.668
2014-05-28 8:49,32.165
2014-05-28 8:54,30.998
2014-05-28 8:59,35.333
2014-05-28 9:04,45.774
2014-05-28 9:09,71.926
2014-05-28 9:14,32.753
2014-05-28 9:19,31.654
2014-05-28 9:24,30.837
2014-05-28 9:29,32.818
2014-05-28 9:34,32.498
2014-05-28 9:39,31.5
2014-05-28 9:44,32.5
2014-05-28 9:49,32.316
2014-05-28 9:54,29.834
2014-05-28 9:59,34.666
2014-05-28 10:04,44.841
2014-05-28 10:09,85.5
2014-05-28 10:14,34
2014-05-28 10:19,31.323
2014-05-28 10:24,31.145
2014-05-28 10:29,33.501
2014-05-28 10:34,31.172
2014-05-28 10:39,31.16
2014-05-28 10:44,33
2014-05-28 10:49,31.327
2014-05-28 10:54,31
2014-05-28 10:59,34.684
2014-05-28 11:04,45.146
2014-05-28 11:09,81.107
2014-05-28 11:14,31.167
2014-05-28 11:19,32.989
2014-05-28 11:24,30.002
2014-05-28 11:29,33.001
2014-05-28 11:34,31.838
2014-05-28 11:39,31.665
2014-05-28 11:44,32.999
2014-05-28 11:49,30.669
2014-05-28 11:54,32.208
2014-05-28 11:59,33.122
2014-05-28 12:04,46.167
2014-05-28 12:09,79.501
2014-05-28 12:14,32.793
2014-05-28 12:19,32.831
2014-05-28 12:24,30.334
2014-05-28 12:29,34.831
2014-05-28 12:34,30.373
2014-05-28 12:39,31.448
2014-05-28 12:44,31.534
2014-05-28 12:49,32.608
2014-05-28 12:54,31.021
2014-05-28 12:59,34.001
2014-05-28 13:04,46.27
2014-05-28 13:09,73.667
2014-05-28 13:14,32.491
2014-05-28 13:19,30.961
2014-05-28 13:24,30.887
2014-05-28 13:29,33.053
2014-05-28 13:34,31.284
2014-05-28 13:39,31.666
2014-05-28 13:44,33.311
2014-05-28 13:49,31.321
2014-05-28 13:54,31.218
2014-05-28 13:59,35.279
2014-05-28 14:04,45.333
2014-05-28 14:09,79.167
2014-05-28 14:14,32.612
2014-05-28 14:19,31.438
2014-05-28 14:24,31.57
2014-05-28 14:29,33.499
2014-05-28 14:34,30.839
2014-05-28 14:39,33.002
2014-05-28 14:44,31.833
2014-05-28 14:49,31
2014-05-28 14:54,31.318
2014-05-28 14:59,34.469
2014-05-28 15:04,46.431
2014-05-28 15:09,79.942
2014-05-28 15:14,34.001
2014-05-28 15:19,30.147
2014-05-28 15:24,31.999
2014-05-28 15:29,33.998
2014-05-28 15:34,30.649
2014-05-28 15:39,32.661
2014-05-28 15:44,31.001
2014-05-28 15:49,31.66
2014-05-28 15:54,31.665
2014-05-28 15:59,34.334
2014-05-28 16:04,45.49
2014-05-28 16:09,73.666
2014-05-28 16:14,32.844
2014-05-28 16:19,32.667
2014-05-28 16:24,30.335
2014-05-28 16:29,33.834
2014-05-28 16:34,30.669
2014-05-28 16:39,32.671
2014-05-28 16:44,30.167
2014-05-28 16:49,32.833
2014-05-28 16:54,29.968
2014-05-28 16:59,35.334
2014-05-28 17:04,45.647
2014-05-28 17:09,86.282
2014-05-28 17:14,33.169
2014-05-28 17:19,32.168
2014-05-28 17:24,32.615
2014-05-28 17:29,33
2014-05-28 17:34,31.667
2014-05-28 17:39,32.507
2014-05-28 17:44,33.323
2014-05-28 17:49,32.334
2014-05-28 17:54,31.826
2014-05-28 17:59,35.148
2014-05-28 18:04,45.482
2014-05-28 18:09,86.387
2014-05-28 18:14,34.277
2014-05-28 18:19,33.501
2014-05-28 18:24,31.167
2014-05-28 18:29,33.666
2014-05-28 18:34,31.994
2014-05-28 18:39,31.666
2014-05-28 18:44,33.502
2014-05-28 18:49,31.5
2014-05-28 18:54,31.471
2014-05-28 18:59,36.166
2014-05-28 19:04,44.835
2014-05-28 19:09,86
2014-05-28 19:14,33.295
2014-05-28 19:19,33.026
2014-05-28 19:24,32.274
2014-05-28 19:29,32.833
2014-05-28 19:34,32.666
2014-05-28 19:39,31.166
2014-05-28 19:44,33.166
2014-05-28 19:49,31.998
2014-05-28 19:54,31.551
2014-05-28 19:59,35.092
2014-05-28 20:04,45.166
2014-05-28 20:09,86.282
2014-05-28 20:14,34.335
2014-05-28 20:19,33.591
2014-05-28 20:24,31.666
2014-05-28 20:29,33.203
2014-05-28 20:34,31.667
2014-05-28 20:39,32.167
2014-05-28 20:44,32.012
2014-05-28 20:49,31.303
2014-05-28 20:54,31.378
2014-05-28 20:59,36.124
2014-05-28 21:04,44.169
2014-05-28 21:09,85.5
2014-05-28 21:14,33.661
2014-05-28 21:19,32.34
2014-05-28 21:24,32.834
2014-05-28 21:29,34.98
2014-05-28 21:34,30.684
2014-05-28 21:39,32.333
2014-05-28 21:44,32.99
2014-05-28 21:49,30.873
2014-05-28 21:54,33.432
2014-05-28 21:59,34.014
2014-05-28 22:04,45.888
2014-05-28 22:09,87.274
2014-05-28 22:14,33.017
2014-05-28 22:19,31.999
2014-05-28 22:24,32.003
2014-05-28 22:29,34.316
2014-05-28 22:34,31.456
2014-05-28 22:39,32.715
2014-05-28 22:44,33.07
2014-05-28 22:49,31.321
2014-05-28 22:54,32.818
2014-05-28 22:59,34.814
2014-05-28 23:04,45.167
2014-05-28 23:09,87.431
2014-05-28 23:14,33.667
2014-05-28 23:19,30.808
2014-05-28 23:24,32.72
2014-05-28 23:29,34.112
2014-05-28 23:34,32.502
2014-05-28 23:39,34.67
2014-05-28 23:44,30.833
2014-05-28 23:49,32.334
2014-05-28 23:54,31.33
2014-05-28 23:59,33.756
2014-05-29 0:04,46.216
2014-05-29 0:09,87.667
2014-05-29 0:14,32.838
2014-05-29 0:19,31.271
2014-05-29 0:24,31.718
2014-05-29 0:29,34.482
2014-05-29 0:34,32.307
2014-05-29 0:39,33.269
2014-05-29 0:44,32.881
2014-05-29 0:49,32
2014-05-29 0:54,31.99
2014-05-29 0:59,34.927
2014-05-29 1:04,45.88
2014-05-29 1:09,86.167
2014-05-29 1:14,34.161
2014-05-29 1:19,32.669
2014-05-29 1:24,31.827
2014-05-29 1:29,33.833
2014-05-29 1:34,34.11
2014-05-29 1:39,30.542
2014-05-29 1:44,32.666
2014-05-29 1:49,33.469
2014-05-29 1:54,31.326
2014-05-29 1:59,35.5
2014-05-29 2:04,43.999
2014-05-29 2:09,85.833
2014-05-29 2:14,33.784
2014-05-29 2:19,32.814
2014-05-29 2:24,33.167
2014-05-29 2:29,33.999
2014-05-29 2:34,31.632
2014-05-29 2:39,31.314
2014-05-29 2:44,33.498
2014-05-29 2:49,30.667
2014-05-29 2:54,31.668
2014-05-29 2:59,35.147
2014-05-29 3:04,45.788
2014-05-29 3:09,86.282
2014-05-29 3:14,34.722
2014-05-29 3:19,35.5
2014-05-29 3:24,33.166
2014-05-29 3:29,38.848
2014-05-29 3:34,31.999
2014-05-29 3:39,31.669
2014-05-29 3:44,33.003
2014-05-29 3:49,32.167
2014-05-29 3:54,32.5
2014-05-29 3:59,33.666
2014-05-29 4:04,45.8
2014-05-29 4:09,86.334
2014-05-29 4:14,32.821
2014-05-29 4:19,31.501
2014-05-29 4:24,31.501
2014-05-29 4:29,32.887
2014-05-29 4:34,32.16
2014-05-29 4:39,31.423
2014-05-29 4:44,33.5
2014-05-29 4:49,31.667
2014-05-29 4:54,31.334
2014-05-29 4:59,34.69
2014-05-29 5:04,45.833
2014-05-29 5:09,86.167
2014-05-29 5:14,32.502
2014-05-29 5:19,31.808
2014-05-29 5:24,32.463
2014-05-29 5:29,33.22
2014-05-29 5:34,31.665
2014-05-29 5:39,32.641
2014-05-29 5:44,32.098
2014-05-29 5:49,33.496
2014-05-29 5:54,30.665
2014-05-29 5:59,34.541
2014-05-29 6:04,45.485
2014-05-29 6:09,86.381
2014-05-29 6:14,33.941
2014-05-29 6:19,31.833
2014-05-29 6:24,32.666
2014-05-29 6:29,32.999
2014-05-29 6:34,31.334
2014-05-29 6:39,32.047
2014-05-29 6:44,33.345
2014-05-29 6:49,32.114
2014-05-29 6:54,33.336
2014-05-29 6:59,33.834
2014-05-29 7:04,46.108
2014-05-29 7:09,86.334
2014-05-29 7:14,33.834
2014-05-29 7:19,31.665
2014-05-29 7:24,31.712
2014-05-29 7:29,33.447
2014-05-29 7:34,32.207
2014-05-29 7:39,30.945
2014-05-29 7:44,32.998
2014-05-29 7:49,31.64
2014-05-29 7:54,31.5
2014-05-29 7:59,35.367
2014-05-29 8:04,45.373
2014-05-29 8:09,85.833
2014-05-29 8:14,33.016
2014-05-29 8:19,31.427
2014-05-29 8:24,32.389
2014-05-29 8:29,32.663
2014-05-29 8:34,30.888
2014-05-29 8:39,31.765
2014-05-29 8:44,33.312
2014-05-29 8:49,33
2014-05-29 8:54,32.053
2014-05-29 8:59,34.272
2014-05-29 9:04,45.872
2014-05-29 9:09,86.5
2014-05-29 9:14,32.286
2014-05-29 9:19,31.998
2014-05-29 9:24,31.387
2014-05-29 9:29,33.586
2014-05-29 9:34,31.336
2014-05-29 9:39,33.74
2014-05-29 9:44,31.024
2014-05-29 9:49,31.433
2014-05-29 9:54,32.221
2014-05-29 9:59,34.311
2014-05-29 10:04,47.499
2014-05-29 10:09,86.5
2014-05-29 10:14,32.993
2014-05-29 10:19,31.833
2014-05-29 10:24,32.832
2014-05-29 10:29,34.002
2014-05-29 10:34,32.001
2014-05-29 10:39,30.667
2014-05-29 10:44,33.001
2014-05-29 10:49,32.334
2014-05-29 10:54,30.667
2014-05-29 10:59,34.499
2014-05-29 11:04,46.058
2014-05-29 11:09,85.709
2014-05-29 11:14,33.999
2014-05-29 11:19,32
2014-05-29 11:24,30.998
2014-05-29 11:29,32.501
2014-05-29 11:34,31.508
2014-05-29 11:39,31.319
2014-05-29 11:44,33.678
2014-05-29 11:49,31.833
2014-05-29 11:54,31.002
2014-05-29 11:59,35.001
2014-05-29 12:04,45.437
2014-05-29 12:09,84.028
2014-05-29 12:14,33.667
2014-05-29 12:19,33.168
2014-05-29 12:24,31
2014-05-29 12:29,33.501
2014-05-29 12:34,31.552
2014-05-29 12:39,32.948
2014-05-29 12:44,31.777
2014-05-29 12:49,32.557
2014-05-29 12:54,30.833
2014-05-29 12:59,34.683
2014-05-29 13:04,45.857
2014-05-29 13:09,86.167
2014-05-29 13:14,33.288
2014-05-29 13:19,32.328
2014-05-29 13:24,30.833
2014-05-29 13:29,34.001
2014-05-29 13:34,30.834
2014-05-29 13:39,32.006
2014-05-29 13:44,33.821
2014-05-29 13:49,33.334
2014-05-29 13:54,30.838
2014-05-29 13:59,34.474
2014-05-29 14:04,46.667
2014-05-29 14:09,86.834
2014-05-29 14:14,32.834
2014-05-29 14:19,33.173
2014-05-29 14:24,30.167
2014-05-29 14:29,33.81
2014-05-29 14:34,31.827
2014-05-29 14:39,31.833
2014-05-29 14:44,33.207
